HHKEY,ZIP_CODE,REC,FRE,MON,CC_CARD,AVRG,PC_CALC20,PSWEATERS,PKNIT_TOPS,PKNIT_DRES,PBLOUSES,PJACKETS,PCAR_PNTS,PCAS_PNTS,PSHIRTS,PDRESSES,PSUITS,POUTERWEAR,PJEWELRY,PFASHION,PLEGWEAR,PCOLLSPND,AMSPEND,PSSPEND,CCSPEND,AXSPEND,TMONSPEND,OMONSPEND,SMONSPEND,PREVPD,GMP,PROMOS,DAYS,FREDAYS,MARKDOWN,CLASSES,COUPONS,STYLES,STORES,STORELOY,VALPHON,WEB,MAILED,RESPONDED,RESPONSERATE,HI,LTFREDAY,CLUSTYPE,PERCRET,RESP
9.95563E+12,60465,302,1,141.29,0,141.29,16,0,0,0,0,0,0,0,0,0,0.7,0,0,0.29,0,0,0,99.99,41.3,0,0,0,0,0,0.6,5,302,302,0.11,2,0,2,2,2594,Y,0,1,0,0,58.62,151,12,0,0
9.95563E+12,60462,138,4,193.15,1,48.28,11,0.41,0,0,0,0,0,0.49,0,0,0,0,0,0.09,0,0,0,74.08,119.07,0,0,0,83.96,0,0.55,9,296,74,0.11,5,0,9,2,242,Y,0,2,0,0,44.18,37,4,0.15,0
9.95563E+12,60462,4,17,467.24,0,27.48,11,0.29,0,0,0,0.03,0.00136,0.11,0.06,0,0,0,0,0.007666,0,0,0,39.98,427.26,0,235.46,165,217.08,78,0.5,21,444,26.11,0.2,11,1,36,3,242,Y,0,9,2,22.22,10.27,11.68,1,1.09,1
9.95563E+12,60451,10,11,1284.56,0,116.77,16,0.27,0.03,0.1,0.05,0.07,0.16,0.02,0.02,0,0.15,0,0,0,0.01,0.15,0,750.52,158.15,375.89,357.41,357.41,865.11,74,0.58,19,668,60.72,0.15,17,4,42,9,2594,Y,0,10,6,60,17.14,20.87,4,0.07,1
9.95563E+12,60417,7,8,344.9,1,43.11,16,0.56,0,0,0,0,0.02,0.09,0,0.14,0,0,0,0,0,0,0,324.91,19.99,0,69.98,69.98,167.46,0,0.49,22,648,81,0.2,5,3,12,4,2594,Y,0,9,2,22.22,35.14,21.6,4,0.2,0
9.95563E+12,60411,149,2,349.92,0,174.96,11,0,0,0.14,0,0.62,0,0,0.22,0,0,0,0,0,0,0,0,0,349.92,0,0,0,349.92,0,0.56,7,171,85.5,0,3,0,5,1,242,Y,0,1,0,0,46.77,85.5,17,0,0
9.95563E+12,30168,36,2,111.94,0,55.97,16,0.26,0,0,0,0,0,0,0.62,0,0,0,0,0.1,0,0,0,69.97,41.97,0,41.97,0,41.97,0,0.33,3,291,145.5,0.34,3,0,6,2,1605,Y,0,0,0,0,47.39,145.5,45,0,0
9.95563E+12,60443,165,4,477.88,1,119.47,16,0.03,0,0,0.06,0.39,0.11,0,0.31,0,0,0,0,0,0.08,0.5,0,465.88,12,0,0,0,209,0,0.64,13,301,75.25,0.15,7,1,15,3,125,Y,0,4,1,25,53.38,50.16,24,0,0
9.95563E+12,60458,53,10,654.63,0,65.46,11,0.27,0.01,0.08,0,0,0.22,0.07,0.06,0.02,0,0,0,0.05,0.05,0.08,0,0,654.63,0,0,0,297.19,0,0.57,20,563,56.3,0.14,13,0,31,3,242,Y,0,9,3,33.33,16.16,29.63,15,0.11,0
9.95563E+12,60462,79,17,1876.09,1,110.35,16,0.1,0,0.01,0.04,0.18,0.1,0,0.03,0.01,0.02,0,0,0,0.006572,0.08,0,937.95,938.14,0,268.96,0,503.93,187.96,0.59,21,619,36.41,0.13,17,4,75,4,2594,Y,0,6,2,33.33,6.97,14.73,1,0.82,0
9.95563E+12,60443,266,1,69.97,0,69.97,11,0.4,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,69.97,0,0,0,0,0,0,4,386,386,0.3,2,0,3,1,778,Y,0,1,0,0,51.99,128.66,23,0,0
9.95563E+12,60467,6,6,524,0,87.33,16,0.09,0,0,0,0.37,0.22,0,0.11,0.18,0,0,0,0,0,0.3,0,374,150,0,59,59,355,0,0.69,8,568,94.66,0.03,5,0,8,3,2594,Y,0,2,0,0,34.15,56.8,5,0,0
9.95564E+12,60411,62,1,88,0,88,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88,0,88,0,88,0,0.72,0,62,62,0,1,0,1,1,125,Y,0,0,0,0,100,62,11,0,0
9.95564E+12,60439,158,4,145.09,0,36.27,11,0.68,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,145.09,0,0,0,35.2,0,0.56,22,677,169.25,0.31,4,1,7,2,779,Y,0,9,1,11.11,56.59,16.11,10,0,0
9.95564E+12,60406,226,2,105.01,0,52.5,11,0,0,0.82,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,105.01,0,0,0,0,0,0.69,5,242,121,0,3,0,5,2,125,Y,0,1,0,0,72.7,121,32,0.11,0
9.95564E+12,60409,152,4,389.94,0,97.48,11,0,0,0.12,0.14,0.4,0,0,0.19,0,0,0,0.1,0,0,0,0,40,349.94,0,0,0,339.94,0,0.46,5,194,48.5,0.13,6,0,12,2,125,Y,0,0,0,0,24.81,48.5,24,0.02,0
9.95564E+12,60467,244,2,324.74,0,162.37,11,0.12,0,0,0.17,0.3,0.18,0,0.15,0,0,0,0,0.05,0,0.48,0,149.74,175,0,0,0,0,0,0.66,7,273,136.5,0.07,6,0,8,2,2594,Y,0,2,0,0,43.69,54.6,1,0,0
9.95564E+12,60433,32,9,947.46,1,105.27,11,0.04,0.006903,0.11,0.04,0.39,0.06,0,0.2,0,0,0,0.13,0,0,0,0,366.98,485.96,94.52,137.55,0,457.52,39.99,0.61,19,634,70.44,0.11,14,3,29,5,2594,Y,0,8,2,25,23.44,28.81,10,0,0
9.95564E+12,60448,83,6,763.64,1,127.27,16,0.1,0.08,0.04,0.04,0.55,0.07,0,0.07,0,0,0,0,0,0.007857,0.12,0,695.65,67.99,0,246.65,0,496.65,0,0.64,18,526,87.66,0.07,9,0,16,3,2548,Y,0,9,2,22.22,36.34,30.94,4,0,0
9.95564E+12,60410,272,1,89.98,0,89.98,16,0,0,0,0.77,0,0,0,0,0,0,0,0,0.22,0,0,0,69.98,20,0,0,0,0,0,0.48,5,272,272,0.18,3,0,4,2,2594,Y,0,0,0,0,65.42,136,11,0,0
9.95564E+12,60402,110,7,1372.45,0,196.06,11,0.24,0.03,0.11,0.03,0.05,0.03,0.22,0.05,0.18,0,0,0,0.03,0,0,0,0,1372.45,0,0,0,869.35,0,0.61,15,691,98.71,0.14,14,1,39,2,243,Y,0,5,1,20,16.55,46.06,23,0,0
9.95564E+12,60442,69,3,810.17,1,270.05,16,0.36,0.01,0.02,0.11,0.24,0.13,0,0,0,0.07,0,0,0.02,0,0.09,0,439.5,370.67,0,172.98,0,172.98,0,0.37,22,411,137,0.32,11,2,31,3,2594,Y,0,11,2,18.18,23.9,10.81,16,0,1
9.95564E+12,60462,57,7,968.78,0,138.39,11,0.3,0.13,0,0.11,0.05,0.31,0.07,0,0,0,0,0,0,0,0,0,0,968.78,0,88.55,0,303.04,447.75,0.57,21,570,81.42,0.2,9,1,21,1,242,Y,0,9,3,33.33,23.35,31.66,1,0,0
9.95564E+12,60419,149,1,158,0,158,11,0,0,0,0,0.62,0,0,0.37,0,0,0,0,0,0,0,0,0,158,0,0,0,158,0,0.69,6,149,149,0,2,0,2,1,125,Y,0,2,0,0,53.2,49.66,24,0,0
9.95564E+12,60430,184,2,517.97,1,258.98,11,0.27,0.05,0,0.07,0.2,0.11,0.12,0.11,0,0,0,0,0,0.02,0,0,0,517.97,0,0,0,0,0,0.64,21,553,276.5,0.02,9,0,14,1,125,Y,0,10,0,0,17.19,61.44,10,0,1
9.95564E+12,60417,76,1,118.96,0,118.96,11,0.29,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,118.96,0,118.96,0,118.96,0,0.38,1,76,76,0.3,2,0,4,1,125,Y,0,0,0,0,58.48,15.2,6,0,1
9.95564E+12,60490,41,2,167.98,0,83.99,16,0.41,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,98,69.98,0,98,0,98,0,0.59,3,194,97,0.08,3,0,4,2,2729,Y,0,0,0,0,51.39,97,5,0,0
9.95564E+12,60471,264,1,94.49,0,94.49,11,0.26,0,0,0.22,0,0,0,0,0,0,0,0,0.21,0.29,0,0,0,94.49,0,0,0,0,0,0.5,16,696,696,0.29,4,0,8,1,242,Y,0,6,0,0,25.47,63.27,10,0,0
9.95564E+12,60466,130,4,385.95,0,96.48,11,0.15,0,0.33,0,0,0,0.1,0.07,0,0.33,0,0,0,0,0,0,0,385.95,0,0,0,29.99,127.98,0.61,20,535,133.75,0.02,6,0,9,2,125,Y,0,10,2,20,26.3,59.44,24,0,0
9.95564E+12,60440,28,7,622.56,1,88.93,11,0.27,0.03,0.02,0.12,0,0.05,0,0.05,0.18,0.16,0.01,0,0,0,0,0,0,622.56,0,204.41,57.5,381.38,0,0.41,12,186,26.57,0.33,9,3,26,4,4629,Y,0,6,1,16.67,16.23,10.33,1,0.06,0
9.95564E+12,60452,89,2,95.36,0,47.68,11,0,0.12,0,0.42,0,0.36,0,0,0,0,0,0,0.07,0,0,0,31.88,63.48,0,66.87,0,66.87,0,0.45,2,266,133,0.32,5,0,5,2,242,Y,0,0,0,0,34.1,66.5,11,0,0
9.95564E+12,60466,165,2,435.98,0,217.99,11,0.06,0,0,0,0.18,0,0,0.11,0,0.64,0,0,0,0,0,0,0,435.98,0,0,0,279.98,0,0.61,22,489,244.5,0,4,0,5,1,4224,Y,0,7,1,14.29,46.17,69.85,25,0,0
9.95564E+12,60467,257,1,83.24,0,83.24,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.24,0,0,0,0,0,0.44,6,257,257,0.4,1,0,4,1,73,Y,0,1,0,0,100,257,5,0,0
9.95564E+12,60409,30,5,467.94,0,93.58,16,0.19,0,0,0.05,0.33,0,0,0.42,0,0,0,0,0,0,0.21,0,407.97,59.97,0,252.97,148,407.97,0,0.58,8,284,56.8,0.13,6,0,13,3,2594,Y,0,1,1,100,37.5,31.55,23,0,0
9.95564E+12,60452,78,1,305.88,0,305.88,11,0.04,0.19,0.22,0,0,0,0,0.08,0.45,0,0,0,0,0,0,0,0,305.88,0,305.88,0,305.88,0,0.5,1,78,78,0.25,5,0,14,1,778,Y,0,0,0,0,30.5,78,11,0,0
9.95564E+12,60441,250,3,287.47,1,95.82,11,0,0,0,0.07,0.46,0.22,0.2,0,0,0,0,0,0.03,0,0,0,84.48,202.99,0,0,0,0,0,0.51,14,641,213.66,0.19,6,1,7,2,2594,Y,0,6,0,0,31.2,53.41,4,0,0
9.95564E+12,60477,56,2,72.49,0,36.24,16,0.46,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,63.5,8.99,0,8.99,0,8.99,0,0.43,2,287,143.5,0.35,3,0,3,2,2594,Y,0,0,0,0,50.28,71.75,4,0,0
9.95564E+12,60430,340,1,157.97,0,157.97,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.97,0,0,0,0,0,0.52,15,340,340,0.29,1,0,7,1,125,Y,0,5,0,0,100,340,10,0,0
9.95564E+12,60446,69,8,950.39,1,118.79,16,0.05,0.01,0,0.28,0.06,0,0.22,0.07,0.04,0,0,0,0.06,0,0,0,925.89,24.5,0,13.99,0,478.44,319.47,0.56,22,655,81.87,0.13,11,1,33,5,2811,Y,0,10,4,40,14.56,29.77,11,0.23,0
9.95564E+12,60406,128,2,219.5,0,109.75,11,0.26,0,0,0,0,0,0,0,0,0,0.63,0.1,0,0,0,0,0,219.5,0,0,0,80,0,0.57,13,280,140,0.38,4,0,4,1,4644,Y,0,4,1,25,48.37,93.33,25,0,0
9.95564E+12,60462,19,4,253.99,0,63.49,16,0,0.09,0.26,0,0,0,0.15,0,0.37,0,0,0.11,0,0,0,0,223.99,30,0,97,97,160,0,0.69,8,691,172.75,0.08,7,0,10,3,2594,Y,0,5,0,0,25.29,69.1,10,0,1
9.95564E+12,60426,226,1,147,0,147,18,0,0,0,0,0.59,0.4,0,0,0,0,0,0,0,0,0,88,0,59,0,0,0,0,0,0.66,5,226,226,0,2,0,2,2,3899,Y,0,1,0,0,51.94,113,24,0,0
9.95564E+12,60440,48,5,537,0,107.4,11,0.3,0.14,0.29,0,0,0,0,0.1,0,0,0,0,0.14,0,0,0,0,537,0,49,0,271,0,0.65,16,700,140,0.1,8,0,19,3,2598,Y,0,8,2,25,23.47,87.5,5,0,0
9.95564E+12,60467,11,2,203.8,1,101.9,16,0.21,0,0,0.06,0,0.21,0,0.48,0,0,0,0,0,0.01,0,0,187.2,16.6,0,203.8,203.8,203.8,0,0.51,0,25,12.5,0.32,6,2,9,2,2594,Y,0,0,0,0,33.23,2.77,1,0,0
9.95564E+12,60406,59,3,303.88,0,101.29,11,0.06,0,0,0.09,0,0.09,0,0.09,0.16,0,0.16,0.04,0.24,0.02,0,0,32.99,270.89,0,114.46,0,303.88,0,0.34,4,552,184,0.29,13,0,16,3,125,Y,0,0,0,0,14.96,61.33,22,0,0
9.95564E+12,60452,120,3,764.52,1,254.84,16,0.26,0.06,0,0.14,0,0,0.17,0,0.16,0,0.15,0,0,0,0,0,744.53,19.99,0,0,0,645.52,0,0.59,16,339,113,0.19,6,1,28,4,2536,Y,0,6,1,16.67,17.55,22.6,15,0.03,1
9.95564E+12,60453,261,3,453.69,1,151.23,16,0.4,0,0,0.11,0,0,0.23,0.09,0.06,0,0,0,0,0.08,0,0,244.27,209.42,0,0,0,0,0,0.43,17,626,208.66,0.36,7,2,18,4,59,Y,0,7,0,0,25.31,25.04,15,0,0
9.95564E+12,60430,13,3,80.47,0,26.82,11,0,0,0.17,0.21,0.24,0,0,0.11,0,0,0,0,0,0,0,0,19,61.47,0,19,19,80.47,0,0.18,5,174,58,0.21,4,2,4,3,2548,Y,0,0,0,0,15.08,58,12,0.32,0
9.95564E+12,60453,41,3,347.93,0,115.97,11,0,0,0,0.36,0.35,0,0,0.28,0,0,0,0,0,0,0.2,0,97.98,249.95,0,347.93,0,347.93,0,0.54,1,659,219.66,0.27,4,0,9,4,242,Y,0,0,0,0,37.78,65.9,10,0,0
9.95564E+12,60423,113,4,388.39,0,97.09,11,0.7,0.07,0,0,0,0.14,0,0.07,0,0,0,0,0,0,0,0,0,388.39,0,0,0,258.91,0,0.46,2,280,70,0.23,5,0,17,1,125,Y,0,0,0,0,52.47,70,16,0,0
9.95564E+12,60448,18,13,844.36,1,64.95,11,0.24,0,0.1,0.06,0.07,0.05,0.1,0.02,0.08,0,0,0,0,0.02,0,0,152.45,691.91,0,222.43,15,262.41,165.5,0.49,23,496,38.15,0.25,14,4,36,8,161,Y,0,7,4,57.14,10.76,14.17,11,0.23,0
9.95564E+12,60477,174,1,200.99,0,200.99,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,200.99,0,0,0,200.99,0,0.55,8,174,174,0.25,1,1,2,1,73,Y,0,1,0,0,100,174,11,0,0
9.95564E+12,60409,26,5,149.94,0,29.98,18,0.26,0.09,0,0.13,0,0,0.25,0,0.23,0,0,0,0,0.01,0,75,0,74.94,0,75,75,94.99,0,0.21,3,287,57.4,0.4,7,0,9,4,3822,Y,0,0,0,0,21.66,16.88,24,0,1
9.95564E+12,60478,179,8,411.53,0,51.44,11,0.44,0.02,0,0,0.09,0.08,0,0.18,0,0,0,0.02,0,0.05,0,0,84.48,318.06,8.99,0,0,80.99,39.99,0.43,19,669,83.62,0.28,9,0,17,3,242,Y,0,9,0,0,25.29,26.76,5,0.09,1
9.95564E+12,60467,127,10,840.96,1,84.09,11,0.26,0,0.01,0.1,0.2,0.16,0.08,0,0,0.11,0,0,0,0.01,0,27.99,0,812.97,0,0,0,135.74,85,0.54,22,657,65.7,0.29,14,2,25,3,242,Y,0,7,3,42.86,17.3,27.37,1,0.02,1
9.95564E+12,60463,10,6,460.17,0,76.69,11,0.16,0,0.09,0.12,0.29,0.05,0,0,0.14,0,0,0,0,0,0.18,0,0,460.17,0,239.99,99,239.99,0,0.54,19,565,94.16,0.22,8,1,17,3,242,Y,0,9,2,22.22,19.55,37.66,1,0.14,1
9.95564E+12,60423,8,10,454.93,1,45.49,11,0.31,0,0,0,0.07,0.06,0,0.07,0.07,0.1,0,0,0,0,0,0,0,454.93,0,235.46,88,373.45,0,0.53,19,581,58.1,0.22,10,2,20,3,125,Y,0,8,4,50,13.37,16.13,1,0.38,1
9.95564E+12,60462,63,5,386.66,1,77.33,16,0.2,0,0,0.11,0,0.09,0.07,0,0.1,0.38,0,0.02,0,0,0,0,347.66,39,0,75.98,0,296.69,0,0.39,21,461,92.2,0.3,9,1,13,3,2881,Y,0,10,2,20,22.62,20.95,1,0,0
9.95564E+12,60402,8,7,680.58,0,97.22,16,0.47,0.01,0,0.14,0.05,0,0.05,0.14,0.11,0,0,0,0,0,0,0,276.52,404.06,0,467.22,77.6,467.22,0,0.14,15,493,70.42,0.39,8,0,33,3,2881,Y,0,8,0,0,28.31,13.32,25,0,1
9.95564E+12,60423,122,2,239.98,0,119.99,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,239.98,0,0,0,239.98,0,0.55,6,473,236.5,0,1,0,2,1,242,N,0,1,0,0,100,157.66,4,0,0
9.95564E+12,60425,207,1,298.98,0,298.98,11,0,0,0,0,0.33,0,0,0,0.16,0.5,0,0,0,0,0.33,0,0,298.98,0,0,0,0,0,0.61,5,646,646,0.13,3,0,3,1,322,Y,0,0,0,0,49.89,323,10,0,0
9.95564E+12,60430,29,4,159.49,0,39.87,11,0.68,0,0,0.09,0,0,0,0.05,0,0,0,0,0,0,0,0,0,159.49,0,17.5,17.5,17.5,9.99,0.55,17,466,116.5,0.22,3,0,8,3,125,Y,0,5,1,20,47.62,66.57,10,0.21,0
9.95564E+12,60467,25,5,431.27,0,86.25,16,0.49,0,0,0.04,0,0,0,0.08,0,0,0,0,0.02,0,0,0,365.27,66,0,87.55,87.55,87.55,136,0.52,18,642,128.4,0.18,4,1,14,3,2594,N,0,8,3,37.5,25.41,49.38,1,0.54,0
9.95564E+12,60422,57,2,210.97,0,105.48,11,0.07,0,0,0.13,0,0,0,0.16,0,0,0.56,0.05,0,0,0,0,14.99,195.98,0,146.98,0,146.98,0,0.44,5,271,135.5,0.33,5,0,5,3,559,N,0,2,0,0,37.81,90.33,1,0,0
9.95564E+12,60462,208,6,270.72,0,45.12,16,0.4,0.02,0.04,0.04,0,0,0.27,0,0,0,0,0,0,0,0,0,223.74,46.98,0,0,0,0,228.71,0.39,22,461,76.83,0.36,6,0,16,3,2594,Y,0,10,1,10,24.5,46.1,5,0.26,0
9.95564E+12,60478,133,1,83.99,0,83.99,11,0,0,0,0.41,0,0,0,0.58,0,0,0,0,0,0,0,0,0,83.99,0,0,0,83.99,0,0.66,6,133,133,0,2,0,2,1,778,Y,0,1,0,0,51.39,133,5,0,0
9.95564E+12,60477,225,1,137.96,0,137.96,11,0.17,0,0,0.21,0.21,0,0,0,0,0,0.39,0,0,0,0,0,53.98,83.98,0,0,0,0,0,0.21,3,225,225,0.34,4,0,4,2,242,Y,0,0,0,0,27.78,112.5,5,0,0
9.95564E+12,60445,9,18,1284.77,1,71.37,11,0.19,0.01,0.2,0.07,0.06,0.07,0.04,0.07,0,0.04,0,0.009227,0.03,0.008382,0,0,29.99,1119.82,134.96,229.92,94.97,459.5,192.95,0.41,24,384,21.33,0.24,18,2,65,6,559,Y,0,6,5,83.33,10.62,13.24,15,0.17,0
9.95564E+12,60411,97,1,69.99,0,69.99,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,69.99,0,0,0,69.99,0,0.59,2,97,97,0,1,0,1,1,125,Y,0,0,0,0,100,97,11,0,0
9.95564E+12,60417,179,2,196.25,0,98.12,11,0.66,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,196.25,0,0,0,98,0,0.57,17,649,324.5,0.3,4,0,8,2,125,Y,0,4,0,0,55.61,129.8,6,0,0
9.95564E+12,60411,41,5,453.92,0,90.78,16,0.22,0.06,0,0.14,0.35,0.11,0,0,0.1,0,0,0,0,0,0,0,365.92,88,0,57.97,0,231.95,0,0.55,2,655,131,0.23,8,0,15,4,2739,Y,0,2,0,0,22.2,54.58,11,0,0
9.95564E+12,60453,8,2,186,0,93,11,0.68,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0.31,0,0,186,0,132,132,132,0,0.58,3,429,214.5,0.22,2,0,5,1,59,Y,0,1,0,0,66.74,107.25,23,0,1
9.95564E+12,60453,12,7,540.43,1,77.2,11,0.19,0.02,0.06,0.03,0.14,0,0.03,0,0.25,0,0,0,0.03,0,0,0,74.49,435.95,29.99,14.5,14.5,475.43,0,0.63,20,641,91.57,0.09,11,0,18,5,559,Y,0,9,3,33.33,13.18,22.89,12,0.29,1
9.95564E+12,60416,215,1,232.2,1,232.2,11,0.14,0,0,0,0.41,0.24,0,0.18,0,0,0,0,0,0,0,0,0,232.2,0,0,0,0,0,0.63,11,215,215,0.1,4,1,4,1,4629,Y,0,2,0,0,29.3,107.5,16,0,0
9.95564E+12,60453,135,5,639.62,1,127.92,11,0.2,0.03,0,0.24,0,0.2,0,0,0.18,0,0,0.02,0.08,0,0.18,15.11,64,560.51,0,0,0,224.73,0,0.6,23,654,130.8,0.19,10,1,18,5,59,Y,0,10,3,30,22.55,65.4,10,0,0
9.95564E+12,60453,102,7,846.11,1,120.87,11,0.27,0.03,0,0.05,0,0.03,0,0,0,0.5,0.05,0,0.008864,0.01,0,21.97,176.29,647.85,0,0,0,481.91,58.95,0.46,21,509,72.71,0.17,11,1,20,6,2747,Y,0,10,3,30,34.36,13.05,23,0,1
9.95564E+12,60477,288,2,98.99,0,49.49,11,0.39,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,98.99,0,0,0,0,39,0.56,6,320,160,0.33,2,0,2,2,242,Y,0,2,0,0,52.24,160,20,0,0
9.95564E+12,60411,84,3,175.99,0,58.66,11,0.37,0,0,0,0.45,0,0,0,0,0,0,0,0.13,0.03,0,0,23.99,152,0,29.99,0,146.99,0,0.6,11,576,192,0.18,5,1,5,2,778,Y,0,2,1,50,36.77,52.36,11,0,0
9.95564E+12,60453,60,9,858.1,1,95.34,11,0.43,0.03,0,0.2,0,0,0.13,0,0.16,0,0,0,0,0,0,0,0,676.21,181.89,26.98,0,257.87,229,0.56,28,696,77.33,0.16,8,2,32,4,59,Y,0,9,3,33.33,27.55,13.38,10,0.02,1
9.95564E+12,60451,78,3,362.39,1,120.79,11,0.35,0,0.02,0,0.18,0,0.19,0,0,0,0,0,0.24,0,0,0,243.19,119.2,0,62.97,0,62.97,0,0.3,15,267,89,0.44,6,2,19,2,4644,Y,0,4,1,25,25.59,38.14,11,0,0
9.95564E+12,60440,279,2,78.99,0,39.49,11,0.25,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,78.99,0,0,0,0,59,0.64,7,678,339,0.1,2,0,2,1,779,N,0,3,1,33.33,62.19,52.15,5,0,0
9.95564E+12,60433,204,1,154,0,154,11,0,0,0,0,0.64,0,0,0.31,0,0,0,0,0,0.03,0,0,0,154,0,0,0,0,0,0.71,6,204,204,0,3,0,3,1,242,Y,0,1,0,0,51.6,204,10,0,0
9.95564E+12,60453,26,16,1301.01,1,81.31,16,0.31,0.04,0.01,0.09,0.08,0.03,0.12,0.01,0,0.09,0.07,0,0,0.000007,0,0,1216.91,84.1,0,187.59,96.66,572.09,78.98,0.48,20,670,41.87,0.27,16,4,54,6,2594,Y,0,10,7,70,15.31,15.58,10,0.09,1
9.95564E+12,60452,171,2,241.99,1,120.99,11,0.11,0,0,0,0,0.24,0.09,0,0,0.53,0,0,0,0,0.24,0,0,241.99,0,0,0,83,158.99,0.69,22,627,313.5,0,4,0,4,2,242,Y,0,10,2,20,43.16,69.66,11,0,0
9.95564E+12,60462,306,1,187.95,0,187.95,16,0.68,0.05,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,79.97,107.98,0,0,0,0,0,0.52,17,306,306,0.04,4,0,7,2,2594,Y,0,7,0,0,53.71,76.5,7,0,0
9.95564E+12,60459,142,1,161.99,0,161.99,18,0,0,0.3,0.69,0,0,0,0,0,0,0,0,0,0,0,122.99,0,39,0,0,0,161.99,0,0.64,5,142,142,0,2,0,4,2,3899,Y,0,0,0,0,57.8,71,18,0,0
9.95564E+12,60453,46,4,176.59,1,44.14,16,0,0.05,0.07,0,0.34,0,0.1,0,0,0,0,0,0,0.03,0.34,0,173.21,3.38,0,99,0,99,190.09,0.57,18,694,173.5,0.19,7,0,10,2,2536,Y,0,8,0,0,25.52,40.82,11,0.63,0
9.95564E+12,60423,19,34,3478.15,1,102.29,16,0.28,0.06,0,0.04,0.11,0.08,0.08,0.01,0.05,0.1,0,0.003003,0,0,0,0,3425.4,52.75,0,490.34,51,1372.5,593.68,0.53,21,677,19.91,0.28,17,9,118,4,2594,Y,1,10,10,100,12.87,6.5,25,0.15,1
9.95564E+12,60446,69,3,702.58,1,234.19,11,0.16,0.04,0,0.02,0.13,0.09,0.18,0,0.21,0.13,0,0,0,0,0,0,13.99,688.59,0,41.98,0,702.58,0,0.49,18,174,58,0.25,8,2,22,3,779,Y,0,6,1,16.67,15.58,17.4,11,0,0
9.95564E+12,60440,351,1,139,0,139,11,0.52,0,0,0,0,0,0,0.41,0,0,0,0,0,0.05,0,0,0,139,0,0,0,0,0,0.64,16,351,351,0,3,0,4,1,779,Y,0,6,0,0,45.32,87.75,5,0,0
9.95564E+12,60463,48,26,2641.22,1,101.58,16,0.04,0,0,0.15,0.21,0.01,0,0.1,0.13,0.09,0,0.001814,0.03,0,0.04,3,1867.07,771.15,0,528.44,0,1408.78,0,0.47,22,701,26.96,0.29,19,5,90,10,2594,Y,1,9,7,77.78,11.27,5.27,1,0.25,0
9.95564E+12,60430,123,3,158.47,0,52.82,11,0.31,0.09,0,0,0,0,0.09,0,0.3,0,0,0,0,0,0,0,0,158.47,0,0,0,158.47,0,0.5,5,430,143.33,0.3,4,0,9,2,242,N,0,0,0,0,21.21,107.5,10,0.23,0
9.95564E+12,60471,14,26,2218.56,0,85.32,11,0.27,0.004721,0.04,0.06,0.11,0.06,0.05,0,0.08,0,0.03,0.02,0.09,0,0,0,0,2218.56,0,495.81,71.98,899.25,64.75,0.27,25,615,23.65,0.32,20,3,101,4,125,Y,1,10,8,80,12.11,12.05,10,0.14,1
9.95564E+12,60453,53,7,331.96,0,47.42,11,0,0,0,0.09,0.15,0,0.03,0.22,0.12,0,0,0,0,0,0.09,0,0,331.96,0,59.97,0,206.97,48,0.65,17,326,46.57,0.14,7,1,8,3,242,Y,0,8,3,37.5,10.65,32.6,11,0.59,0
9.95564E+12,60417,146,1,169.98,0,169.98,11,0,0,0,0,0,0,0,0,0.29,0.7,0,0,0,0,0,0,0,169.98,0,0,0,169.98,0,0.46,8,146,146,0,2,0,2,1,242,Y,0,1,0,0,58.47,146,18,0,0
9.95564E+12,60439,21,10,562.38,1,56.23,11,0.3,0.11,0,0.02,0,0,0.02,0.11,0.15,0,0,0,0.05,0,0,0,0,562.38,0,379.94,98,541.14,21.24,0.31,22,317,31.7,0.35,8,1,36,3,779,Y,0,10,4,40,14.75,10.93,10,0.25,1
9.95564E+12,60453,130,1,219.96,1,219.96,11,0.31,0,0,0,0,0.18,0,0.38,0,0,0,0.11,0,0,0,0,0,219.96,0,0,0,219.96,0,0.56,7,130,130,0.07,5,0,8,1,59,Y,0,1,0,0,29.46,26,4,0,0
